SMILES,pIC50,mol,num_atoms,logP,Molecular_Weight,Num_Bonds,TPSA,NumHDoner,NumHAcceptor
COc1ccc2cc(C(C)C(=O)OCCOC(C)=O)ccc2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b300>,23,3.058200000000001,316.35299999999995,24,61.830000000000005,0,5
COc1ccc2cc(C(C)C(=O)OCOC(C)=O)ccc2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b370>,22,3.0157000000000016,302.32599999999996,23,61.830000000000005,0,5
COc1cccc(OCC2CN=C(N)O2)c1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b3e0>,16,0.7875,222.24399999999997,17,66.07000000000001,1,5
COc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b450>,21,1.0795,291.307,22,100.88000000000001,2,5
COc1cc(OC)nc(Oc2cccc(Oc3ccccc3)c2C(=O)O)n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b4c0>,27,3.776600000000002,368.3450000000001,29,100.0,1,7
COc1cc(OC)nc(Sc2cccc(Oc3ccccc3)c2C(=O)O)n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b530>,27,4.135500000000004,384.41300000000007,29,90.77,1,7
COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(N)CC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b5a0>,25,2.3912000000000004,343.37900000000013,27,91.01,2,6
COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=S)cc1C(NC(C)=O)CC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b610>,29,4.954190000000005,431.57900000000024,31,56.79,1,6
COc1cc2c(cc1OC)C(C=Cc1ccccc1)=NCC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b680>,22,3.762400000000002,293.3660000000001,24,30.82,0,3
COc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b6f0>,26,4.548500000000002,367.3020000000001,28,56.27000000000001,1,5
COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b760>,22,3.529700000000002,299.30500000000006,24,56.27000000000001,1,5
COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b7d0>,22,3.529700000000002,299.30500000000006,24,56.27000000000001,1,5
COc1cc2ncnc(Nc3ccccc3F)c2cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b840>,22,3.529700000000002,299.30500000000006,24,56.27000000000001,1,5
COc1ccc(CCNCC(O)CON=C(C2CC2)C2CC2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b8b0>,26,2.3894,362.4700000000002,28,72.31,2,6
COc1ccc(CCNCC(O)COc2ccc(-c3nc(C)c(Br)[nH]3)cc2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b920>,31,3.7368200000000025,490.39800000000014,33,88.63000000000001,3,6
COc1ccc(CCNCC(O)COc2ccc(-c3nc(C)c(C)[nH]3)cc2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313b990>,31,3.2827400000000013,425.52900000000017,33,88.63000000000001,3,6
COc1ccc(CCNCC(O)COc2ccc(-c3nc(C)c(Cl)[nH]3)cc2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313ba00>,31,3.627720000000002,445.9470000000001,33,88.63000000000001,3,6
COc1ccc(CCNCC(O)COc2ccc(-c3nc(Br)c[nH]3)cc2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313ba70>,30,3.4284000000000017,476.3710000000001,32,88.63000000000001,3,6
COc1ccc(CCNCC(O)COc2ccc(-c3nc(C(C)(C)C)c[nH]3)cc2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313bae0>,33,3.963400000000002,453.5830000000002,35,88.63000000000001,3,6
COc1ccc(CCNCC(O)COc2ccc(-c3nc(C(C)=O)c[nH]3)cc2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313bb50>,32,2.868500000000001,439.51200000000017,34,105.7,3,7
COc1ccc(CCNCC(O)COc2ccc(-c3nc(C(C)C)c[nH]3)cc2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313bbc0>,32,3.7893000000000026,439.55600000000015,34,88.63000000000001,3,6
COc1ccc(CCNCC(O)COc2ccc(-c3nc(C(N)=O)c[nH]3)cc2)cc1OC,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a313bc30>,32,1.7647999999999997,440.50000000000017,34,131.71999999999997,4,7
COc1ccc(CCNCC(O)COc2ccc(-c3ncco3)cc2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313bca0>,29,2.9308000000000014,398.4590000000001,31,85.98,2,7
COc1ccc(CCNCC(O)COc2ccc(-c3nccs3)cc2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313bd10>,29,3.399300000000002,414.5270000000001,31,72.84,2,7
COc1ccc(CCNCC(O)COc2ccc(-c3nc(C)c[nH]3)cc2Br)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313bd80>,31,3.7368200000000025,490.39800000000014,33,88.63000000000001,3,6
COc1ccc(CCNCC(O)COc2ccc(-c3nc(Br)c[nH]3)cc2Cl)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313bdf0>,31,4.081800000000002,510.81600000000014,33,88.63000000000001,3,6
COc1ccc(CCNCC(O)COc2ccc(CCc3nc(Br)c[nH]3)cc2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313be60>,32,3.546600000000001,504.4250000000002,34,88.63000000000001,3,6
COc1ccc(CCNCC(O)COc2ccc(Cc3nc(C)c[nH]3)cc2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313bed0>,31,2.8981200000000014,425.52900000000017,33,88.63000000000001,3,6
COc1ccc(CCNCC(O)COc2ccc(Cc3nc(C(C)=O)c[nH]3)cc2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313bf40>,33,2.792300000000002,453.5390000000002,35,105.7,3,7
COc1ccc(CCNCC(O)COc2ccc(OCc3ncc[nH]3)cc2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c040>,31,2.5779000000000005,427.50100000000015,33,97.86,3,7
COc1ccc(CNCC(O)CON=C(C2CC2)C2CC2)c(OC)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c0b0>,25,2.3469,348.44300000000015,27,72.31,2,6
COc1ccc(CNc2[nH]cnc3ncnc2-3)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c120>,19,1.9252,255.28100000000003,21,75.72,2,5
COc1cccc(CNc2ncnc3nc[nH]c23)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c190>,19,1.9736,255.28100000000003,21,75.72,2,5
COc1cccc2c1OP(=O)(OCC1C=CC(n3cc(C)c(=O)[nH]c3=O)O1)OC2,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c200>,29,2.0411199999999994,422.3300000000002,32,118.08000000000001,1,8
COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2cc1OCCCN(CCO)CC(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c270>,42,4.283700000000003,583.6400000000002,45,137.52,4,9
COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2cc1OCCCN1CCCC1CO,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c2e0>,41,3.790100000000002,567.5970000000003,45,137.52,4,9
COc1ccc(CCNCC(O)COc2ccc(-c3nc(CN4CCOCC4)c[nH]3)cc2)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c350>,36,2.4981,496.60800000000035,39,101.10000000000001,3,8
COc1ccc(CCNCC(O)COc2ccc(-c3nc(-c4cccs4)c[nH]3)cc2C)cc1OC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c3c0>,35,4.702820000000004,493.6290000000002,38,88.63000000000001,3,7
COc1ccc2c(c1)COP(=O)(OCC1C=CC(n3cc(C)c(=O)[nH]c3=O)O1)O2,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c430>,29,2.04112,422.33000000000015,32,118.08000000000001,1,8
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N(C)C)C(O)C(C)O1,0.25,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c4a0>,41,0.6041999999999992,571.5790000000004,45,183.29,5,12
CS(=O)(=O)Nc1cccc(Cn2cnc3ccccc32)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c510>,21,2.4561,301.37100000000004,23,63.99,1,3
CSC(=S)N1CCCCC1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c580>,10,2.1202,175.32199999999997,10,3.24,0,2
CSCC(NC(C)=O)C(N)=O,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c5f0>,11,-0.6606000000000001,176.24099999999999,10,72.19,2,3
CSCCC(N)C(=O)NC(C(=O)O)C(C)C,0.51,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c660>,16,0.2922000000000004,248.348,15,92.42,3,4
CSCCC(N)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c6d0>,28,1.4098000000000015,409.55200000000013,28,121.52,4,5
CSCCC(N)C(=O)NC(CC(C)C)C(=O)O,0.21,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c740>,17,0.6822999999999999,262.375,16,92.42,3,4
CSCCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c7b0>,23,1.3601999999999996,335.4290000000001,24,108.21,4,4
CSCCC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,0.26,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c820>,21,0.5844999999999991,312.3910000000001,21,112.65000000000002,4,5
CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c890>,41,-0.0670999999999948,587.6990000000004,42,199.95,7,8
CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,0.9987391101948528,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c900>,40,-0.4555999999999938,573.6720000000005,41,199.95,7,8
CSCCC(NC(=O)C(N)CC(C)C)C(=O)O,0.21,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c970>,17,0.6822999999999999,262.37499999999994,16,92.42,3,4
CSCCC(NC(=O)C(N)Cc1ccccc1)C(=O)O,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a313c9e0>,20,0.8788999999999993,296.39200000000005,20,92.42,3,4
CSc1ccc2nc(-c3ccc(N)cc3)cn2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313ca50>,18,3.305400000000001,255.346,20,43.31999999999999,1,3
CSc1ccc2nc(-c3ccc(N(C)C)cc3)cn2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313cac0>,20,3.789200000000002,283.4,22,20.540000000000003,0,3
CSc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a313cb30>,21,1.7928,307.37500000000006,22,91.65,2,5
Cc1[nH]cnc1CSCCNc1ncc(Cc2cccc3c2OCO3)c(=O)n1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313cba0>,29,2.4766200000000005,413.5030000000002,32,94.06,2,7
Cc1c(O)c(=O)ccn1CCCO,0.57,<rdkit.Chem.rdchem.Mol object at 0x7f59a313cc10>,13,0.2447199999999998,183.20699999999997,13,62.459999999999994,2,3
Cc1c(O)c(=O)ccn1CCCOC(=O)c1ccc(F)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a313cc80>,22,2.24852,305.30499999999995,23,68.53,1,4
Cc1c(O)c(=O)ccn1CCCOC(=O)c1ccc(O)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a313ccf0>,22,1.81502,303.31399999999996,23,88.76,2,5
Cc1c(O)c(=O)ccn1CCCOC(=O)c1ccccc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a313cd60>,21,2.10942,287.31499999999994,22,68.53,1,4
Cc1c(O)c(=O)ccn1CCCOC(=O)c1ccccc1O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a313cdd0>,22,1.81502,303.31399999999996,23,88.76,2,5
Cc1c(O)c(=O)ccn1CCCOC(=O)c1ccccn1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a313ce40>,21,1.5044199999999996,288.30299999999994,22,81.42,1,5
Cc1c(O)c(=O)ccn1CCCOC(=O)c1cccnc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a313ceb0>,21,1.5044199999999996,288.30299999999994,22,81.42,1,5
Cc1cc(=O)[nH]c2c1cc(C)c1occ(C)c12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313cf20>,17,3.1995600000000017,227.26299999999998,19,46.0,1,2
Cc1cc(=O)n(C)c2c1cc(C)c1occ(C)c12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313cf90>,18,3.209960000000001,241.29,20,35.14,0,2
Cc1cc(=O)oc2c1c(C)cc1occ(C)c12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d000>,17,3.4644600000000025,228.24699999999999,19,43.35,0,3
Cc1cc(=O)oc2c1ccc1occ(C)c12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d070>,16,3.1560400000000017,214.21999999999997,18,43.35,0,3
Cc1cc(F)ccc1-n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d0e0>,29,2.6851200000000004,399.3970000000002,32,74.57000000000001,2,4
Cc1cc2c(o1)c(C)c(C)c1ccc(=O)oc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d150>,17,3.4644600000000025,228.24699999999999,19,43.35,0,3
Cc1cc2c(o1)c(C)cc1c(C)cc(=O)n(C)c12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d1c0>,18,3.209960000000001,241.28999999999996,20,35.14,0,2
Cc1cc2c(o1)c(C)cc1c(C)cc(=O)oc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d230>,17,3.4644600000000025,228.24699999999996,19,43.35,0,3
Cc1cc2c(o1)c(C)cc1ccc(=O)oc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d2a0>,16,3.1560400000000017,214.21999999999997,18,43.35,0,3
Cc1ccc(C)c(-n2nnnc2N)c1,0.14,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d310>,14,0.86134,189.222,15,69.62,1,4
Cc1ccc(O)cc1N,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d380>,9,1.2828199999999998,123.155,9,46.25,2,2
Cc1ccc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc32)c(C)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d3f0>,29,2.854440000000001,395.4340000000002,32,74.57000000000001,2,4
Cc1ccc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc32)c(F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d460>,29,2.6851200000000004,399.39700000000016,32,74.57000000000001,2,4
Cc1ccc(C(=O)NN=Cc2c(CO)ccc(C)c2O)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d4d0>,22,2.2652400000000004,298.342,23,81.92,3,4
Cc1ccc(C(=O)OCCCn2ccc(=O)c(O)c2C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d540>,22,2.41784,301.34200000000004,23,68.53,1,4
Cc1ccc(N2CC(N3CCOCC3)=CC2=O)cc1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d5b0>,19,1.55772,258.32099999999997,21,32.78,0,3
Cc1ccc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc32)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d620>,28,2.5460200000000004,381.40700000000015,31,74.57000000000001,2,4
Cc1ccc(-n2nnnc2N)cc1,0.28,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d690>,13,0.55292,175.19500000000005,14,69.62,1,4
Cc1ccc(-n2c(Cc3c(C)[nH]c4ccccc34)n[nH]c2=S)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d700>,24,4.618830000000004,334.44800000000004,27,49.4,2,2
Cc1ccc(-n2nnnc2N)cc1Cl,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d770>,14,1.2063199999999998,209.64000000000004,15,69.62,1,4
Cc1ccc(C(=O)OCCCn2ccc(=O)c(O)c2C)cn1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d7e0>,22,1.81284,302.33000000000004,23,81.42,1,5
Cc1ccc(-c2c(O)c3ccc(Cl)cc3[nH]c2=O)o1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d850>,19,3.4555200000000017,275.69100000000003,21,66.22999999999999,2,3
Cc1cccc(C)c1C=Cc1c[nH]cn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d8c0>,15,3.196940000000001,198.26900000000003,16,28.68,1,1
Cc1cccc(C)c1CCN,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d930>,11,1.80464,149.237,11,26.02,1,1
Cc1cccc(C)c1CCc1cnc[nH]1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d9a0>,15,2.8117400000000004,200.28500000000003,16,28.68,1,1
Cc1cccc(C)c1CCn1ccnc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313da10>,15,2.742640000000001,200.28500000000003,16,17.82,0,1
Cc1cccc(C)c1Cc1ccccn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313da80>,15,3.289240000000002,197.28100000000003,16,12.89,0,1
Cc1cccc(C)c1Cc1cn[nH]c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313daf0>,14,2.6173400000000004,186.25800000000004,15,28.68,1,1
Cc1cccc(C)c1OCC1CN=C(N)O1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a313db60>,16,1.3957399999999998,220.27199999999996,17,56.84,1,4
Cc1cccc(C)c1-c1cnc[nH]1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313dbd0>,13,2.6935400000000005,172.23100000000002,14,28.68,1,1
Cc1cccc(C=[N+]([O-])C(C)(C)C)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313dc40>,14,2.7227200000000007,191.274,14,26.07,0,1
Cc1cccc(N2CC(N3CCOCC3)=CC2=O)c1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a313dcb0>,19,1.5577200000000002,258.3209999999999,21,32.78,0,3
Cc1cccc(N2CCN(CC3CN=C(N)O3)CC2)c1,0.15,<rdkit.Chem.rdchem.Mol object at 0x7f59a313dd20>,20,0.83052,274.368,22,54.09,1,5
Cc1cccc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc32)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313dd90>,28,2.5460200000000004,381.4070000000002,31,74.57000000000001,2,4
Cc1cccc(-n2nnnc2N)c1,0.28,<rdkit.Chem.rdchem.Mol object at 0x7f59a313de00>,13,0.5529200000000001,175.19500000000002,14,69.62,1,4
Cc1cccc2c1OCN(CCO[N+](=O)[O-])C2=O,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a313de70>,18,0.99542,252.22599999999994,19,81.91,0,5
Cc1cccc2c1C(=O)N(CCO[N+](=O)[O-])CO2,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a313dee0>,18,0.99542,252.22599999999994,19,81.91000000000001,0,5
Cc1ccccc1C=[N+]([O-])C(C)(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313df50>,14,2.7227200000000007,191.27399999999997,14,26.07,0,1
Cc1ccccc1CNc1[nH]cnc2ncnc1-2,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a313dfc0>,18,2.22502,239.28200000000004,20,66.49000000000001,2,4
Cc1ccccc1Cc1c[nH]cn1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e030>,13,2.30892,172.23100000000002,14,28.68,1,1
Cc1ccccc1N1CCN(CC2CN=C(N)O2)CC1,0.15,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e0a0>,20,0.83052,274.36800000000005,22,54.09,1,5
Cc1ccccc1Nc1ccncc1S(=O)(=O)NC(=O)NC1CCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e110>,27,3.454220000000002,388.4930000000002,29,100.19,3,5
Cc1ccccc1-n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e180>,28,2.5460200000000004,381.4070000000002,31,74.57000000000001,2,4
Cc1ccccc1-n1nnnc1N,0.28,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e1f0>,13,0.55292,175.195,14,69.62,1,4
Cc1cnc(C(=O)OCCCn2ccc(=O)c(O)c2C)cn1,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e260>,22,1.2078399999999998,303.31800000000004,23,94.31,1,6
Cc1coc2c1c(C)cc1oc(=O)cc(C)c12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e2d0>,17,3.4644600000000016,228.24699999999996,19,43.35,0,3
Cc1nc([N+](=O)[O-])c(Cl)[nH]1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e340>,10,1.2797199999999995,161.548,10,71.82,1,3
Cc1nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e3b0>,15,3.83342,329.829,15,38.67,0,3
Cc1ncc([N+](=O)[O-])n1CCN=[N+]=N,0.22,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e420>,14,0.6500899999999998,197.178,14,111.26999999999998,1,5
Cc1[nH]c2ccccc2c1Cc1n[nH]c(=S)n1-c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e490>,23,4.310410000000002,320.421,26,49.4,2,2
Cc1c(C)c2occc2c2oc(=O)ccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e500>,16,3.1560400000000017,214.21999999999997,18,43.35,0,3
Cc1c2ccoc2cc2oc(=O)ccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e570>,15,2.847620000000001,200.19299999999998,17,43.35,0,3
Cc1c2occc2cc2ccc(=O)oc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e5e0>,15,2.847620000000001,200.19299999999998,17,43.35,0,3
Cc1cc(=O)oc2c(C)c3occc3cc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e650>,16,3.1560400000000017,214.22,18,43.35,0,3
Cc1cc(C)cc(Cc2c[nH]cn2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e6c0>,14,2.6173400000000004,186.25800000000004,15,28.68,1,1
Cc1cc(C)cc(OCC2CN=C(N)O2)c1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e730>,16,1.39574,220.272,17,56.84,1,4
Cc1c(C)c2cc(C)c3occc3c2oc1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e7a0>,17,3.4644600000000025,228.24699999999996,19,43.35,0,3
Cc1cc2ccc(=O)oc2c2ccoc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e810>,15,2.847620000000001,200.19299999999998,17,43.35,0,3
Cc1cc2oc(=O)cc(C)c2c2occc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e880>,16,3.1560400000000017,214.21999999999997,18,43.35,0,3
Cc1ccc(C)c(Cc2cnc[nH]2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e8f0>,14,2.6173400000000004,186.25800000000004,15,28.68,1,1
Cc1ccc(C)c(OCC2CN=C(N)O2)c1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e960>,16,1.39574,220.272,17,56.84,1,4
Cc1ccc(CO)c(C=NNC(=O)c2ccc(N)cc2)c1O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a313e9d0>,22,1.5390199999999998,299.33000000000004,23,107.94000000000001,4,5
Cc1ccc(CO)c(C=NNC(=O)c2ccc(O)cc2)c1O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a313ea40>,22,1.6624199999999996,300.314,23,102.15,4,5
Cc1ccc(CO)c(C=NNC(=O)c2ccc(C(C)(C)C)cc2)c1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313eab0>,25,3.254320000000002,340.42300000000006,26,81.92,3,4
Cc1ccc(CO)c(C=NNC(=O)c2ccc([N+](=O)[O-])cc2)c1O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a313eb20>,24,1.86502,329.31200000000007,25,125.06000000000002,3,6
Cc1ccc(CO)c(C=NNC(=O)c2cccc(Br)c2)c1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313eb90>,22,2.719320000000001,363.211,23,81.92,3,4
Cc1ccc(CO)c(C=NNC(=O)c2cccc(Cl)c2)c1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313ec00>,22,2.6102200000000013,318.76000000000005,23,81.92,3,4
Cc1ccc(CO)c(C=NNC(=O)c2cccc(F)c2)c1O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a313ec70>,22,2.09592,302.30500000000006,23,81.92,3,4
Cc1ccc(CO)c(C=NNC(=O)c2ccccc2)c1O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a313ece0>,21,1.95682,284.31500000000005,22,81.92,3,4
Cc1ccc(CO)c(C=NNC(=O)c2ccco2)c1O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a313ed50>,20,1.5498199999999998,274.276,21,95.06000000000002,3,5
Cc1ccc(CO)c(C=NNC(=O)c2cccs2)c1O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a313edc0>,20,2.01832,290.34400000000005,21,81.92,3,5
Cc1ccc(CO)c(C=NNC(=O)c2ccncc2)c1O,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a313ee30>,21,1.3518199999999998,285.30300000000005,22,94.81000000000002,3,5
Cc1ccc(Cc2c[nH]cn2)c(C)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313eea0>,14,2.6173400000000013,186.258,15,28.68,1,1
